HID	I001	I002	I003	I004	I005	I006	I007	I008	I009	I010	I991	I992	I993	I994	I995	I996	I997	I998	I999	I1000
62116	9	9	3	1	9	1	10	6	5	3	5	9	6	2	1	6	7	7	1	2
62117	10	8	8	7	8	3	4	4	8	8	3	10	4	10	7	10	1	3	2	4
62118	6	10	2	4	2	3	4	5	4	6	7	5	5	3	10	5	10	3	5	2
62119	4	2	3	6	1	2	8	5	2	6	2	1	9	1	8	9	4	4	5	3
62120	2	8	8	8	8	9	9	9	3	5	2	5	8	7	9	4	6	2	3	3
62121	6	9	5	10	4	9	7	7	1	2	7	7	2	10	9	1	5	2	7	9
62122	7	9	1	10	6	8	4	9	2	2	6	8	10	3	6	1	8	9	7	1
62123	10	7	5	9	3	1	6	8	6	7	10	4	6	8	2	10	6	10	6	2
62124	5	6	9	3	7	5	2	2	2	6	4	7	2	9	10	9	5	2	1	5
62125	8	1	7	4	10	3	4	3	6	5	10	2	7	2	3	5	10	3	10	1
62126	7	9	4	1	2	6	8	10	3	10	1	4	6	9	2	2	4	7	7	6
62127	9	2	9	10	1	7	1	6	6	8	5	5	9	4	1	10	6	8	1	2
62128	10	10	6	4	8	3	8	6	2	3	8	2	7	3	5	5	2	8	8	4
62176	8	1	5	5	3	6	3	8	4	1	1	9	9	1	6	1	7	10	1	2
62177	7	1	3	4	10	7	10	4	10	6	10	4	8	9	3	4	2	1	1	4
62178	5	1	8	10	5	2	7	10	5	1	9	2	7	10	9	7	4	10	2	10
62179	8	4	4	7	8	4	7	5	7	1	9	5	5	6	9	4	10	1	7	3
62180	5	5	1	5	10	2	4	10	10	2	3	1	4	5	2	6	8	2	9	1
62181	9	4	1	5	9	9	10	4	5	1	7	4	6	3	6	9	10	10	10	1
62182	7	6	3	5	7	6	2	10	5	4	6	5	7	9	10	1	6	7	1	6
62183	1	10	2	8	3	5	2	1	2	5	9	8	2	4	2	2	10	7	10	4
62189	9	8	8	9	5	9	7	10	1	6	8	6	10	8	6	5	5	3	6	4
62190	2	8	10	7	10	6	7	9	4	7	7	8	8	6	6	7	8	8	1	8
62191	9	8	10	3	4	3	10	6	4	5	8	9	7	8	9	9	5	10	1	2
62192	10	2	9	7	4	2	2	6	7	10	10	4	4	10	1	10	3	8	5	2
62193	1	7	1	7	8	10	6	8	1	5	3	3	6	1	7	3	3	1	1	2
62194	8	1	7	4	5	10	10	1	9	3	9	4	5	5	1	2	4	9	6	1
62195	2	2	9	7	3	2	8	3	2	8	9	9	4	3	7	6	6	7	5	2
62196	8	1	7	10	1	1	8	10	7	2	1	4	3	4	10	3	4	7	3	5
62197	2	9	3	1	10	10	3	1	10	3	4	7	4	8	8	2	1	10	4	4
62198	7	8	4	2	2	9	1	3	3	10	10	5	2	7	1	1	4	10	4	5
62199	9	10	9	8	6	1	1	3	6	8	10	7	6	4	10	1	3	6	7	4
62200	3	5	10	7	6	5	8	5	10	3	4	2	2	10	9	3	5	3	7	8
62201	4	9	2	6	8	4	4	8	4	7	8	10	7	7	6	2	5	6	6	6
62202	8	7	8	7	8	4	8	5	8	5	1	3	5	10	10	5	6	10	8	1
62203	2	8	8	9	9	7	9	7	10	1	5	3	9	6	8	6	5	9	7	7
62204	3	1	1	5	3	1	8	5	1	4	3	9	1	6	5	7	1	4	7	7
62205	5	10	2	7	10	3	7	9	2	4	5	2	9	1	4	6	7	3	4	10
62206	7	5	2	8	5	1	3	6	3	7	7	10	1	10	10	3	4	3	4	3
62207	4	4	2	10	5	8	1	6	2	2	7	8	9	6	7	10	5	9	8	2
62208	4	5	10	3	10	10	3	3	5	3	10	5	8	5	8	2	4	1	2	8
62209	3	3	8	7	3	10	7	6	4	4	3	1	8	7	10	4	10	2	8	5
62257	2	8	5	6	9	1	2	5	3	3	5	1	7	1	2	2	7	1	6	7
62259	7	7	8	2	6	5	3	8	8	10	8	10	5	1	5	9	9	10	7	7
62260	9	8	5	5	6	7	8	6	6	1	6	9	1	8	1	5	6	3	6	6
62261	1	4	4	6	1	1	1	6	7	10	7	9	8	8	8	2	2	10	5	8
62262	3	10	2	2	10	6	5	10	3	10	1	8	5	7	1	1	5	8	7	7
62263	3	7	1	2	3	8	1	7	8	3	5	1	1	7	4	5	1	10	10	5
62264	7	9	8	7	9	9	3	2	5	10	8	3	1	7	6	6	6	2	6	8
62267	8	9	5	6	10	1	4	8	3	4	3	3	2	3	3	6	4	5	5	10
62271	9	7	4	10	5	7	2	6	4	7	4	2	2	9	2	6	8	4	5	7
62272	1	2	5	5	5	10	10	6	4	4	1	5	3	10	10	8	7	8	6	8
62273	8	10	9	2	5	2	1	1	8	6	3	5	8	2	1	2	6	1	8	1
62274	4	10	10	2	4	8	1	6	10	9	2	9	3	8	1	8	8	7	5	5
62275	8	10	2	5	5	1	10	2	5	9	4	5	2	9	4	1	5	6	10	1
62276	10	7	6	7	4	5	2	3	7	5	8	8	8	6	2	6	9	10	8	3
62277	6	3	7	1	10	1	8	7	8	5	2	9	6	10	9	4	2	4	6	6
62278	1	1	9	6	8	10	10	9	1	8	5	3	7	1	6	8	8	5	3	1
62279	8	10	3	9	5	1	10	1	10	2	5	3	7	2	8	10	6	1	9	10
62280	5	5	10	9	8	3	9	3	2	9	8	7	4	6	3	3	5	2	5	5
62281	8	1	9	2	5	6	9	2	4	6	1	10	4	6	2	2	9	10	8	10
62282	10	5	4	2	4	10	8	7	4	9	5	9	1	10	3	2	2	10	2	6
62283	7	3	9	1	9	6	7	8	3	8	8	9	4	6	1	5	6	6	8	6
62284	8	9	3	3	6	5	5	7	6	8	6	4	10	4	8	5	10	4	9	8
62285	3	9	2	8	8	9	8	7	10	7	5	6	5	3	1	3	5	6	1	7
62286	5	7	6	5	10	9	8	10	5	5	1	8	8	6	2	8	7	5	3	9
62287	2	8	3	6	8	1	6	4	5	10	4	8	9	2	2	1	1	10	1	1
62288	10	5	3	3	6	2	2	1	9	8	7	10	10	3	6	4	7	4	1	4
62289	7	7	5	6	6	8	1	6	10	10	5	6	9	9	8	9	3	4	7	6
62290	2	3	5	8	10	9	3	9	1	7	5	8	4	6	10	3	8	10	2	5
62338	8	10	1	4	4	8	6	5	5	3	10	1	7	6	7	3	4	10	7	7
62339	3	1	5	6	1	4	2	7	2	4	8	7	6	2	9	4	7	3	4	10
62340	5	5	10	9	7	7	7	5	4	9	10	9	10	7	8	3	8	4	4	7
62341	3	8	3	8	5	1	7	4	6	7	7	3	10	4	4	9	5	1	1	5
62342	4	9	2	9	6	5	1	9	4	6	10	10	6	6	5	2	7	10	5	5
62343	3	2	7	4	3	2	1	4	8	6	8	2	8	7	8	1	2	2	8	2
62344	3	8	8	2	6	9	7	3	10	4	4	8	8	3	1	5	7	9	10	5
62345	7	8	5	3	6	6	2	2	5	7	9	9	7	10	2	2	4	8	6	3
62346	10	7	4	9	1	10	10	8	5	2	5	6	8	3	10	7	10	9	7	7
62347	7	2	6	2	3	2	3	2	1	4	6	8	5	10	9	7	2	7	7	2
62351	6	1	8	3	10	1	4	7	6	5	5	6	9	2	10	8	2	9	7	5
62352	6	4	4	8	1	6	10	9	9	2	3	7	6	7	8	9	9	5	9	8
62353	8	3	8	6	10	1	7	1	7	1	2	2	2	1	6	5	7	2	3	5
62354	7	6	2	3	6	2	7	5	4	1	10	8	3	6	7	6	3	5	3	2
62355	7	7	7	7	4	3	4	4	2	4	4	7	10	9	4	7	3	9	7	5
62356	4	6	1	1	8	2	8	9	10	6	10	4	8	1	8	9	10	5	8	5
62357	10	5	3	7	2	5	2	9	8	2	2	9	6	6	9	6	9	6	7	3
62358	3	9	5	9	8	8	9	5	7	9	6	9	8	4	3	3	8	8	2	1
62359	10	5	6	4	2	2	1	5	1	3	6	3	3	10	2	4	6	10	8	6
62360	10	7	3	10	6	5	5	6	9	6	7	5	2	9	5	2	10	4	9	3
62361	8	4	10	1	1	7	6	7	5	3	6	9	7	1	10	8	4	1	5	10
62362	6	6	7	4	1	6	5	9	6	2	4	9	9	9	7	3	6	1	4	10
62363	2	1	2	2	8	8	3	1	9	5	5	2	8	6	3	3	6	8	1	10
62364	7	2	5	8	3	10	5	6	4	6	4	4	10	6	6	3	3	1	8	1
62365	8	5	10	6	7	5	9	1	4	3	6	8	9	5	3	1	6	1	8	8
62366	8	6	3	7	1	4	7	2	7	1	1	2	5	9	10	1	4	9	10	5
62367	2	2	4	4	6	5	1	5	10	7	9	7	1	1	8	2	6	6	4	8
62368	8	3	9	1	7	8	5	7	5	6	2	7	3	9	3	7	3	8	3	1
62369	6	7	2	5	8	3	6	6	8	4	6	3	6	5	10	10	5	9	3	6
62370	4	3	9	4	1	8	7	1	10	4	1	6	7	2	2	8	8	8	9	5
62371	9	2	5	6	2	9	8	6	7	8	1	1	8	6	3	7	10	1	6	2
62419	3	2	3	3	4	2	2	5	8	4	3	9	5	2	7	7	3	2	1	9
62420	4	2	7	3	3	1	7	6	8	5	4	3	9	6	4	4	6	4	9	4
62421	10	10	5	6	2	4	9	7	3	5	3	1	5	10	8	5	6	9	4	5
62422	2	4	8	2	3	2	5	2	2	5	8	7	7	9	1	3	2	10	8	1
62423	1	10	3	8	8	2	1	3	7	3	3	2	6	6	3	10	4	8	5	7
62424	10	3	9	6	3	10	4	1	6	2	10	4	6	8	6	4	3	8	8	1
62425	2	10	8	6	4	8	8	4	8	4	8	1	3	9	8	7	8	3	8	3
62426	10	1	7	4	8	3	7	2	7	7	10	9	3	2	10	7	10	7	8	5
62427	9	10	1	6	1	8	9	2	9	7	6	9	1	2	2	7	9	7	8	10
62429	3	1	3	10	1	2	8	2	9	1	2	8	3	10	10	2	1	5	8	4
62432	5	5	5	9	7	1	1	5	10	7	9	7	8	6	4	10	7	7	3	5
62433	8	8	2	4	2	4	3	4	5	7	10	8	1	2	4	1	1	10	4	7
62434	1	5	10	4	10	7	8	2	8	5	9	10	7	2	1	10	8	2	8	9
62435	10	2	2	4	5	9	9	8	7	4	3	9	3	4	8	8	2	9	5	6
62436	10	5	6	8	3	9	6	7	2	3	5	9	9	9	9	3	7	7	10	7
62437	5	7	9	10	3	3	3	10	8	7	2	5	10	8	7	4	9	4	4	6
62438	10	3	8	8	1	5	6	2	6	8	9	9	1	6	1	7	1	6	4	7
62439	6	1	5	4	5	2	4	1	8	2	7	6	1	7	2	10	1	8	3	6
62440	4	6	8	2	4	3	10	1	6	2	1	8	5	5	9	4	1	4	7	1
62441	2	3	5	1	9	10	9	6	5	6	3	6	9	2	3	3	10	1	7	2
62442	3	7	6	10	10	1	9	3	3	2	8	6	8	2	9	6	1	7	6	3
62443	3	9	4	3	3	4	8	9	9	5	7	5	9	4	4	3	9	5	1	7
62444	10	1	7	8	7	9	8	6	1	6	9	10	1	1	2	5	7	6	10	2
62445	4	7	3	8	8	1	5	6	10	6	1	5	8	1	9	8	9	4	2	9
62446	2	4	3	9	6	7	2	9	5	4	10	5	2	10	7	5	5	6	1	5
62447	9	7	8	2	2	2	6	9	2	8	10	1	5	5	5	10	5	5	5	2
62448	3	5	1	5	3	10	3	8	4	4	8	3	7	4	2	8	8	7	5	8
62449	7	6	4	2	6	10	4	3	4	2	6	7	3	4	1	5	10	2	1	6
62450	10	5	9	3	7	9	5	1	9	8	7	6	8	6	10	6	4	6	2	7
62451	5	3	4	4	2	4	10	5	4	5	2	6	8	7	5	2	5	1	5	9
62452	7	7	3	9	7	2	2	2	2	7	10	7	2	9	9	7	1	1	4	10
62501	1	4	7	10	4	5	1	8	8	8	10	3	5	9	7	1	9	7	3	1
62502	3	2	6	8	4	1	5	9	8	1	6	3	8	8	8	10	5	5	3	10
62503	10	8	4	5	6	2	10	3	7	7	2	6	2	10	4	9	3	5	2	6
62504	1	1	4	5	9	2	5	8	1	10	5	2	3	6	2	9	5	10	7	9
62505	10	3	6	1	7	4	3	7	1	4	10	1	5	8	9	5	2	1	2	7
62508	8	1	9	7	4	9	6	4	3	4	10	5	5	10	10	4	5	7	4	4
62509	3	6	7	7	2	6	2	9	5	2	9	4	1	2	5	3	9	5	8	9
62510	5	8	8	2	10	7	9	2	1	4	10	2	8	1	3	4	7	7	6	2
62511	4	9	10	6	3	8	6	10	6	4	1	10	6	6	5	9	3	5	4	7
62512	5	6	9	9	5	2	5	10	4	5	6	10	3	4	3	2	9	8	9	2
62513	9	3	6	5	2	6	9	9	9	5	8	2	4	9	4	1	6	8	6	8
62514	1	10	3	4	6	1	8	9	4	10	7	5	5	1	7	10	9	5	2	6
62515	3	8	10	5	7	3	9	7	1	10	1	9	1	5	7	7	1	2	6	5
62516	5	8	5	7	4	8	9	3	6	4	10	9	7	7	3	8	8	5	7	8
62517	7	10	9	10	10	3	7	1	1	1	10	4	10	7	9	7	7	10	1	10
62518	4	4	9	2	10	1	10	2	1	7	9	2	7	4	3	8	2	8	7	9
62519	10	8	2	4	8	5	1	8	6	2	2	3	9	1	5	1	7	7	8	1
62520	10	8	6	1	2	9	9	3	3	2	8	7	6	4	3	2	1	4	4	1
62521	9	2	2	2	9	1	10	6	1	4	10	3	3	7	4	8	10	5	4	8
62522	10	1	9	2	9	1	1	6	10	10	8	9	1	2	5	4	8	7	8	9
62523	7	4	1	3	9	8	4	10	2	6	4	1	7	3	4	7	9	7	9	7
62524	3	7	3	7	10	8	8	4	4	4	4	7	5	4	8	6	8	2	4	2
62525	3	4	1	7	3	3	10	8	8	8	2	6	10	4	5	2	7	7	4	4
62526	2	1	10	3	4	4	9	5	5	4	3	4	3	3	9	5	6	5	10	7
62527	9	7	8	4	4	8	10	9	2	8	2	5	5	7	1	2	10	8	4	6
62528	7	6	2	6	2	1	8	4	9	6	9	5	4	1	7	7	6	4	9	9
62529	10	9	3	5	8	4	9	8	5	3	9	9	4	6	2	4	8	4	9	10
62530	10	4	10	7	6	9	10	7	6	1	8	9	4	2	6	5	9	5	7	2
62531	3	7	10	5	9	6	2	3	4	10	10	2	5	4	6	1	5	6	8	10
62532	5	1	5	5	9	1	7	2	6	8	7	5	10	6	5	4	4	6	2	1
62533	10	7	3	2	10	8	4	10	5	7	8	7	2	10	3	5	6	8	5	9
62581	10	3	1	5	1	5	6	7	6	4	4	3	9	1	6	6	6	6	7	9
62582	7	10	6	5	5	10	7	8	10	4	8	8	10	8	4	2	10	5	6	2
62583	3	4	7	9	3	4	5	2	7	8	8	9	4	7	4	5	8	2	6	5
62584	1	9	8	10	6	7	5	8	8	7	3	7	1	9	4	4	7	7	2	7
62585	4	2	6	8	8	9	7	8	5	2	8	9	8	1	6	2	10	5	8	8
62586	1	7	2	2	10	7	4	1	5	10	4	1	3	5	2	5	6	7	9	7
62588	5	7	4	1	7	7	1	8	8	2	8	7	10	2	5	6	7	4	10	1
62589	1	4	7	7	8	3	3	6	4	9	5	6	9	5	7	1	10	7	2	6
62591	6	7	8	2	10	6	3	8	4	7	4	6	1	1	1	8	7	8	7	3
62592	4	8	8	9	1	4	8	6	9	6	6	5	10	5	2	9	7	9	9	9
62593	9	5	6	2	6	3	1	1	5	9	3	4	8	5	10	10	2	10	6	8
62594	9	10	5	8	9	5	6	6	5	5	5	4	1	6	6	1	6	6	5	10
62595	7	7	7	6	6	4	4	1	9	1	1	6	4	5	2	2	6	1	8	9
62596	4	6	8	9	4	2	6	9	1	7	7	4	4	7	3	6	5	4	10	10
62597	10	1	6	5	1	10	1	4	9	6	10	9	3	5	2	8	8	9	6	4
62598	7	7	10	7	2	6	6	9	5	5	7	10	6	10	10	10	10	2	6	4
62599	5	9	4	3	3	6	7	9	4	6	4	9	9	2	7	6	10	5	1	10
62600	3	4	10	8	2	2	3	6	9	4	10	8	2	8	6	10	2	3	8	6
62601	6	5	10	7	9	5	2	6	4	2	1	9	5	3	8	10	8	5	8	8
62602	6	10	7	3	5	7	6	9	2	8	8	1	2	1	5	3	1	10	3	9
62603	7	6	5	7	4	7	2	1	5	6	10	7	4	3	5	8	7	1	1	4
62604	4	5	8	7	10	1	6	7	1	7	2	10	1	4	3	1	2	3	5	7
62605	8	8	7	2	3	1	1	10	3	5	5	9	10	3	1	7	2	5	7	9
62606	4	8	1	4	8	8	8	1	4	3	10	4	7	7	8	10	3	10	4	5
62607	5	6	4	9	10	10	3	8	9	10	6	4	1	9	7	9	7	9	2	2
62608	5	7	6	3	6	8	6	3	9	4	5	7	8	5	5	10	10	2	9	8
62609	10	9	8	10	7	6	3	1	9	9	9	4	3	8	4	10	2	8	8	6
62610	6	4	2	3	7	6	8	4	7	7	9	8	7	7	3	7	4	5	5	2
62611	2	2	7	2	3	7	9	6	8	9	7	10	10	1	4	3	2	4	10	10
62612	6	5	10	4	10	10	5	8	4	8	9	6	2	4	9	10	7	4	10	6
62613	3	1	1	3	10	4	10	4	4	9	4	2	6	6	10	6	6	8	3	9
62614	5	5	1	9	10	4	5	10	4	9	4	1	9	5	4	2	6	4	3	8
62663	6	2	7	5	10	2	4	7	8	4	9	2	4	8	4	7	6	1	5	6
62664	7	10	1	4	8	5	3	1	3	1	2	2	9	1	3	2	9	2	6	1
62665	5	8	3	7	10	4	5	5	1	3	9	5	4	9	8	3	5	9	6	3
62666	5	8	5	10	3	4	8	7	4	9	10	2	5	9	9	4	10	4	10	2
62667	3	8	4	2	8	6	10	5	6	10	2	7	5	1	1	8	1	3	9	5
62669	3	4	8	7	1	4	9	5	2	7	2	4	7	10	5	9	5	7	3	1
62671	7	7	1	8	6	8	4	8	1	8	3	6	1	7	10	9	5	1	1	8
62673	5	6	2	7	1	7	5	4	1	3	1	1	4	8	4	7	9	3	9	3
62674	2	7	9	2	1	9	8	2	2	6	1	9	5	6	9	1	10	7	7	9
62676	4	4	7	2	9	2	6	6	9	9	10	6	8	5	6	6	4	8	9	10
62677	9	7	7	1	4	2	9	10	2	5	5	3	8	7	6	3	1	1	8	8
62678	8	1	1	1	1	10	8	10	4	4	9	3	1	8	4	9	3	1	10	5
62679	4	7	3	5	5	2	5	1	9	3	3	8	8	1	7	3	8	5	9	2
62680	1	9	1	4	2	3	6	3	7	3	10	2	9	5	4	7	7	1	9	10
62681	5	10	8	7	10	9	1	1	9	3	10	4	1	2	9	7	2	7	6	2
62682	8	6	6	3	5	4	2	6	7	1	1	2	3	10	1	10	4	2	2	3
62683	10	6	9	10	9	5	4	9	3	10	10	6	2	7	8	5	8	4	2	8
62684	6	5	8	9	10	4	4	1	8	2	3	9	3	10	9	9	9	8	4	10
62685	8	5	6	2	7	2	3	6	5	6	9	1	2	2	1	10	6	3	5	9
62686	7	3	5	10	7	9	4	8	2	6	3	5	10	8	3	10	5	2	8	7
62687	10	4	1	10	10	4	3	4	4	5	8	3	7	5	1	1	4	8	2	1
62688	2	8	3	1	2	3	10	6	4	3	6	1	8	8	5	10	7	10	9	4
62689	9	6	8	7	9	5	2	8	3	7	10	5	10	4	1	5	7	8	7	7
62690	8	2	10	5	8	8	2	1	4	7	10	10	9	7	1	10	5	1	9	3
62691	9	4	4	5	6	8	3	4	8	10	4	4	6	9	9	6	8	9	7	3
62692	1	4	2	8	2	2	7	10	7	6	6	1	3	1	8	5	7	7	4	4
62693	6	4	6	1	3	1	4	8	7	1	4	8	10	1	5	8	5	5	6	7
62694	9	10	5	5	5	7	9	6	9	8	5	4	1	4	8	5	8	3	7	2
62695	6	7	4	5	4	7	8	8	9	7	5	9	5	7	8	5	3	9	5	5
62744	3	9	5	5	9	8	4	2	6	5	9	6	7	8	4	10	1	2	9	1
62745	10	1	5	1	9	3	6	4	2	4	3	7	4	5	5	9	6	9	5	5
62746	2	4	9	1	2	1	1	6	8	10	10	7	6	3	1	6	1	8	1	8
62747	6	1	9	4	4	2	2	7	6	6	4	5	4	6	2	5	6	5	1	4
62748	6	8	6	10	1	10	1	6	4	8	6	3	5	2	3	6	6	3	9	1
62753	3	2	10	2	6	7	9	2	7	6	9	3	10	8	7	9	4	7	8	7
62754	3	7	10	9	9	1	6	4	1	2	3	2	8	10	2	7	7	2	9	10
62755	10	9	5	10	7	3	2	6	4	5	3	1	1	3	3	8	10	5	6	5
62757	4	7	5	9	10	5	3	5	6	3	6	10	7	3	7	1	10	6	5	9
62758	9	4	4	6	10	1	4	6	1	5	6	10	7	9	8	7	10	5	10	9
62759	1	9	7	10	2	3	2	5	1	8	8	7	7	3	8	3	6	6	7	9
62760	1	2	5	5	4	3	3	1	6	7	8	7	2	3	3	10	4	10	3	6
62761	4	9	5	10	10	2	1	7	9	1	10	9	9	1	8	7	1	2	5	4
62762	6	4	5	10	9	7	4	10	4	7	1	3	10	3	4	2	1	8	4	7
62763	3	1	9	7	1	10	7	5	10	1	2	9	1	5	1	5	8	3	10	3
62764	3	8	9	8	1	9	7	8	8	9	9	5	8	10	8	1	4	1	10	8
62765	3	2	9	7	6	2	5	4	7	1	9	3	4	10	9	2	10	6	2	6
62766	8	9	1	2	10	2	5	1	1	4	1	2	10	8	10	4	6	7	8	4
62767	4	6	2	5	1	9	9	4	3	8	6	8	6	1	7	3	8	6	9	6
62768	8	5	9	6	3	7	3	6	4	1	6	6	1	7	9	10	2	10	9	9
62769	7	1	9	6	4	1	10	2	8	8	5	8	4	1	6	5	6	9	3	10
62770	1	4	9	9	9	2	5	5	10	3	6	3	4	7	9	10	7	10	8	10
62771	9	1	9	5	10	10	3	5	5	4	5	1	4	5	7	3	3	2	8	8
62772	7	7	1	5	10	7	1	4	8	6	3	6	4	2	1	5	3	8	1	1
62773	9	3	4	5	10	3	5	2	3	1	2	10	4	6	9	5	3	6	5	1
62774	6	2	5	5	6	7	9	5	6	1	1	5	5	3	5	2	8	10	2	6
62775	9	3	2	1	6	4	2	9	8	6	4	5	6	9	7	10	5	2	5	10
62776	4	10	10	3	10	9	8	8	2	5	7	2	9	4	10	1	2	1	3	8
62825	8	9	1	3	8	4	8	10	2	6	2	2	6	8	9	4	3	2	7	9
62826	2	9	9	4	8	9	4	3	10	1	6	1	4	8	4	6	10	6	6	5
62827	6	1	6	4	9	9	6	3	8	10	2	7	4	2	9	10	2	1	7	6
62828	8	9	4	7	3	8	9	3	3	4	1	3	8	9	7	6	6	10	6	8
62829	1	1	4	10	1	8	9	5	4	5	6	7	7	8	3	9	4	9	5	6
62833	2	2	8	5	3	10	7	5	8	3	5	2	4	2	5	4	7	5	8	4
62835	9	2	4	9	6	2	4	5	7	2	1	3	8	5	1	4	5	3	8	3
62836	10	7	2	8	7	2	9	4	6	7	3	5	3	4	7	4	2	6	9	1
62838	7	1	10	10	6	3	3	3	1	8	4	7	7	10	10	8	4	3	5	1
62839	8	2	2	9	1	2	8	9	10	2	5	5	10	6	5	10	9	8	3	7
62840	8	10	7	3	1	3	1	5	3	10	9	6	9	3	6	2	4	5	10	1
62841	7	5	2	5	3	2	7	7	10	5	3	1	2	3	9	5	3	7	3	8
62842	2	1	8	6	4	3	2	6	8	10	8	10	8	1	3	6	8	2	3	5
62843	6	5	9	9	10	1	2	1	8	7	1	3	9	1	9	1	5	5	5	5
62844	9	8	8	9	3	6	9	3	4	8	9	1	4	9	1	10	9	9	1	2
62845	10	3	10	10	7	2	10	8	9	8	3	5	9	3	10	2	5	1	5	6
62846	1	2	3	7	5	8	1	1	10	6	2	8	7	4	5	5	7	3	2	2
62847	9	3	6	7	1	7	8	3	7	3	4	3	7	6	1	8	6	9	5	8
62848	9	7	3	10	8	10	8	10	3	1	1	9	7	2	7	4	4	3	6	9
62849	8	9	4	8	5	2	6	1	5	5	3	8	9	6	8	6	5	8	4	5
62850	8	10	6	10	10	2	1	9	6	5	8	2	6	10	7	9	4	7	3	4
62851	1	1	1	7	1	6	5	8	10	10	4	10	1	10	2	2	9	7	4	8
62852	2	4	6	7	5	2	8	2	5	9	2	4	9	4	1	6	4	1	3	6
62853	2	10	7	5	9	1	9	5	1	7	4	10	10	6	7	10	4	5	7	1
62854	4	10	6	6	8	10	10	8	4	2	3	6	9	7	9	7	1	1	7	2
62855	7	6	4	7	4	7	9	8	10	3	9	6	2	5	5	2	8	1	3	2
62856	2	8	5	10	8	3	1	6	2	8	5	10	6	8	2	5	4	3	8	8
62857	10	6	8	1	2	4	10	4	9	2	1	4	2	5	2	10	1	6	3	3
62906	1	8	8	9	9	7	1	5	4	3	7	5	10	2	3	9	7	6	3	1
62907	5	6	1	1	2	10	4	1	6	1	7	10	2	4	3	4	3	4	1	10
62908	4	1	3	1	7	6	10	2	4	2	2	3	1	8	3	7	5	8	6	9
62909	10	6	1	4	7	9	10	9	7	6	10	4	3	5	1	3	9	10	6	10
62910	4	1	7	7	3	2	8	3	2	10	3	7	3	7	5	8	10	2	3	6
62911	2	8	10	10	2	2	9	3	4	3	8	9	2	4	5	8	1	1	7	4
62914	5	9	6	10	8	9	9	7	5	7	2	9	6	4	7	1	9	6	2	3
62915	7	4	7	9	1	9	4	3	6	10	1	6	3	5	6	9	6	1	1	8
62916	5	10	6	8	3	8	3	5	9	1	1	5	9	10	5	3	4	10	10	7
62917	5	10	5	4	7	5	3	1	8	4	2	3	2	4	1	10	2	8	10	9
62919	7	8	4	5	4	9	4	5	9	4	7	8	3	2	7	5	9	9	6	6
62920	2	5	2	1	9	6	7	1	2	5	7	3	9	8	3	5	1	6	3	8
62921	9	10	3	9	9	6	5	3	1	2	2	8	8	2	3	1	4	1	9	7
62922	5	6	3	8	1	6	7	3	2	1	4	6	1	2	1	6	8	10	7	3
62923	5	3	8	2	9	3	8	2	9	2	4	2	6	8	1	9	1	2	4	6
62924	6	2	9	4	10	10	9	5	7	6	7	5	8	4	2	1	7	3	10	9
62925	2	8	1	3	3	10	7	10	1	5	10	9	10	8	10	5	10	7	2	8
62926	9	2	8	10	8	6	2	9	8	10	1	4	5	6	1	4	3	2	4	9
62927	6	4	8	10	6	4	6	5	2	9	10	7	1	10	9	1	4	8	1	5
62928	8	8	6	8	4	5	7	4	6	10	8	1	6	9	5	4	9	8	9	3
62929	10	4	8	9	6	6	8	5	1	10	4	1	3	9	7	3	7	4	3	8
62930	2	9	2	8	7	10	8	3	6	9	1	6	7	8	8	3	10	9	3	3
62931	1	1	9	10	10	7	3	9	1	4	1	5	3	2	4	8	5	2	8	3
62932	6	8	8	4	2	1	7	6	1	8	3	6	4	6	3	2	3	3	7	3
62933	2	1	2	7	6	4	1	2	1	4	4	10	7	9	10	5	3	4	2	4
62934	9	3	3	4	8	5	3	4	6	8	4	2	6	3	4	4	5	9	9	9
62935	10	5	8	5	4	9	10	6	4	3	6	9	3	6	9	8	9	8	10	4
62936	6	6	2	3	6	6	6	7	7	1	10	3	7	5	7	6	10	10	4	10
62937	8	4	4	5	3	2	6	1	7	9	2	5	5	3	10	1	2	8	8	7
62938	6	6	9	1	9	7	7	3	4	7	7	1	2	1	6	9	10	7	5	7
62988	2	6	6	8	1	2	2	1	10	6	4	1	6	3	3	10	5	5	3	3
62989	10	10	7	5	6	2	3	3	1	10	8	8	5	1	3	6	4	9	5	1
62990	2	6	2	4	4	8	3	1	3	8	8	3	9	2	10	2	2	1	6	7
62991	4	9	5	3	9	5	6	4	4	9	4	10	6	7	3	1	5	4	7	6
62992	9	10	7	4	6	6	4	4	6	7	1	8	5	5	6	9	5	8	6	7
62993	6	8	2	6	5	5	5	1	7	4	9	8	1	5	2	9	3	6	5	1
62994	8	1	9	3	10	4	7	6	7	7	4	4	7	1	10	8	5	6	8	6
62995	5	7	10	8	5	10	9	2	10	2	10	6	3	3	10	4	10	1	6	8
62996	6	6	5	10	10	6	8	5	1	7	10	1	9	8	2	5	9	6	1	10
62997	8	3	7	1	7	7	3	9	4	10	4	7	4	3	7	3	10	3	8	8
62998	7	6	6	8	2	4	7	2	6	9	1	9	3	7	7	3	9	10	1	2
63000	6	6	2	3	5	7	3	5	4	6	1	8	4	4	7	7	6	3	4	9
63001	5	3	6	8	3	1	3	2	2	6	10	10	2	4	10	10	4	3	7	6
63002	10	8	2	4	6	4	9	5	3	1	5	3	1	2	2	9	7	3	8	4
