HID	I001	I002	I003	I004	I005	I006	I007	I008	I009	I010	I991	I992	I993	I994	I995	I996	I997	I998	I999	I1000
10516	2	6	8	2	8	2	1	3	6	5	5	3	4	7	1	4	8	6	1	8
10517	4	4	9	7	10	3	5	1	10	2	10	9	1	1	2	1	6	7	10	7
10518	3	4	6	1	5	10	7	2	9	2	9	5	7	8	6	9	7	6	1	5
10519	4	10	5	7	6	4	1	8	5	8	8	9	10	7	6	8	1	6	1	8
10520	4	4	2	5	4	7	8	2	8	6	10	1	4	4	6	2	8	7	10	3
10521	6	10	7	3	5	8	1	7	6	1	3	10	4	4	4	3	9	6	7	1
10522	9	9	5	8	5	7	10	9	4	6	7	9	1	7	6	8	8	5	10	5
10523	6	9	9	9	9	3	8	2	2	7	7	4	5	10	6	4	2	3	4	7
10524	5	10	7	1	5	1	2	3	6	8	3	8	8	10	4	6	8	2	6	8
10560	3	4	10	10	7	9	7	6	3	2	6	1	5	7	6	8	2	6	10	8
10561	6	6	9	10	8	5	6	4	2	10	6	10	8	10	4	7	3	9	5	1
10562	6	1	8	6	1	1	2	4	8	4	6	10	2	6	2	2	7	9	9	8
10563	3	3	2	6	4	3	1	2	3	10	8	3	3	4	3	5	3	8	9	3
10564	6	1	1	5	6	10	3	5	10	6	2	3	1	9	3	1	1	9	3	5
10565	3	6	10	2	10	10	6	4	4	1	7	10	1	3	6	5	6	6	9	5
10566	2	1	8	4	8	2	1	5	3	9	3	8	7	9	9	5	5	7	9	7
10567	2	3	1	1	10	8	3	10	1	7	4	8	8	7	10	4	9	10	3	1
10568	5	9	6	9	7	8	9	1	7	6	1	10	10	1	7	4	5	6	1	1
10569	7	4	8	1	6	4	3	4	3	10	10	4	1	5	10	5	7	4	4	4
10570	4	7	10	1	3	8	7	9	6	10	5	8	3	7	5	8	2	7	7	9
10571	1	5	1	8	3	3	6	6	2	3	7	5	6	6	10	10	8	5	9	2
10572	10	10	10	1	6	7	10	8	2	6	7	6	2	5	7	4	4	1	5	10
10573	2	3	3	5	10	5	6	2	10	5	4	1	10	4	10	1	9	10	3	1
10574	5	5	1	8	4	9	9	5	9	6	2	5	8	6	8	4	8	2	10	8
10575	4	10	10	4	8	6	3	3	3	3	2	9	6	1	2	1	2	7	6	8
10576	7	9	10	2	8	10	5	9	3	3	3	8	5	5	7	10	6	3	1	9
10577	8	10	2	10	3	1	10	2	2	1	1	4	5	6	7	2	7	1	4	6
10578	5	8	2	9	4	6	6	9	1	9	8	6	8	4	5	10	8	7	7	1
10579	8	3	1	4	1	7	7	7	8	2	9	8	3	10	9	10	3	2	3	9
10580	6	5	10	10	4	7	4	6	10	5	5	8	6	3	3	6	3	3	4	9
10581	10	1	2	4	5	4	4	7	5	9	5	4	7	5	1	9	6	4	1	4
10582	5	6	3	5	4	4	8	4	5	2	1	3	4	3	4	10	4	10	7	1
10583	3	6	8	9	9	1	10	2	2	3	8	4	6	2	1	4	3	2	9	7
10584	5	9	1	6	10	8	3	10	9	10	5	7	4	5	4	4	8	8	7	10
10585	7	6	5	3	3	8	10	8	5	4	5	8	7	9	2	3	8	4	1	6
10586	1	8	5	6	6	8	8	4	8	9	3	2	4	4	8	10	7	9	8	3
10587	9	1	7	4	9	4	4	6	9	9	2	9	1	6	1	4	3	6	5	6
10595	1	10	9	5	1	5	5	10	3	2	8	10	5	4	9	3	5	1	6	7
10596	1	3	4	1	5	5	7	3	2	7	2	8	7	10	5	5	5	4	9	8
10597	9	4	9	1	5	4	5	3	3	4	5	5	6	4	3	6	8	10	2	8
10598	6	6	4	10	8	1	5	8	1	2	8	5	2	3	2	2	4	6	5	7
10599	5	4	2	4	3	10	2	3	2	4	7	4	2	3	3	1	3	1	8	9
10600	6	8	8	3	6	6	9	2	5	6	5	9	2	8	3	5	5	1	8	1
10601	8	7	3	6	7	2	5	8	1	8	7	5	1	2	1	4	4	5	10	1
10602	2	6	10	5	10	2	5	10	10	2	4	8	3	4	1	9	6	1	4	2
10603	5	10	4	8	10	8	8	1	8	5	6	5	6	4	10	8	7	8	10	5
10604	6	9	7	1	5	5	9	10	8	6	1	8	6	3	5	7	1	9	9	1
10641	7	1	5	9	8	6	9	3	4	6	2	4	4	1	8	3	3	4	6	1
10642	5	7	6	2	10	7	8	4	1	1	1	8	10	6	4	9	2	6	10	9
10643	8	3	7	1	3	2	10	8	2	5	3	10	6	8	8	4	2	6	9	4
10644	6	7	10	7	7	6	10	2	10	4	8	4	6	10	6	1	2	6	2	5
10645	9	5	7	7	8	6	7	3	10	7	4	2	8	4	2	8	9	1	9	6
10646	8	5	5	8	7	1	7	7	6	7	7	7	1	9	3	5	9	6	1	4
10647	3	7	5	10	8	4	2	2	9	10	3	1	3	8	5	1	4	2	2	9
10648	2	9	4	7	8	9	3	5	5	8	8	8	5	4	3	5	8	8	1	6
10649	5	1	1	9	3	7	9	7	1	8	8	10	3	7	9	10	5	4	2	8
10650	9	5	4	10	5	7	8	8	10	1	1	4	6	1	8	1	10	5	2	5
10651	4	3	9	6	8	4	1	6	7	10	3	5	4	2	6	2	6	1	1	7
10652	6	8	9	6	8	3	9	10	5	6	2	3	8	10	9	4	10	3	10	6
10653	6	9	9	10	7	7	10	2	3	8	8	3	6	3	3	2	3	10	5	1
10654	5	6	6	8	8	4	5	3	5	9	2	8	1	1	7	7	3	4	10	10
10655	10	9	5	6	6	6	8	4	9	1	4	5	3	10	4	1	2	7	5	10
10656	6	9	4	6	9	7	1	9	1	6	4	1	10	10	6	1	5	3	4	1
10657	3	4	2	10	6	6	5	2	9	1	7	1	8	8	5	8	7	1	10	10
10658	1	3	3	10	7	2	6	1	1	8	4	8	7	5	2	4	5	7	5	2
10659	5	6	9	8	2	6	7	5	6	10	9	9	4	10	8	5	10	10	4	6
10660	2	8	6	4	6	10	9	2	5	2	3	6	5	6	10	4	4	5	6	9
10661	9	6	1	5	9	8	4	1	3	8	5	8	8	1	4	1	6	4	1	8
10662	6	10	1	8	8	1	6	5	10	2	2	2	5	2	7	5	8	2	9	9
10663	8	10	8	4	4	6	9	2	2	1	5	7	10	9	9	4	4	1	5	7
10664	4	10	1	2	10	2	9	7	2	4	6	4	7	7	6	8	4	8	10	7
10665	5	10	3	1	1	4	4	6	6	6	10	2	10	7	9	10	3	7	6	6
10666	6	4	4	10	9	8	5	2	3	6	1	7	9	2	6	7	5	8	8	7
10667	6	5	2	4	7	2	7	5	3	3	6	9	8	2	4	7	5	9	8	2
10668	5	2	9	8	10	1	10	7	1	5	3	6	7	5	10	3	1	10	1	4
10669	5	8	6	8	8	7	10	1	2	10	6	2	5	9	1	3	6	4	1	10
10677	3	6	9	5	1	5	1	2	2	1	3	5	7	2	1	1	2	9	1	6
10678	5	10	7	6	9	8	7	7	6	3	9	3	9	2	2	2	7	4	6	2
10679	7	1	9	5	7	5	5	9	1	10	9	8	3	2	7	1	6	1	1	4
10680	4	5	2	7	1	1	9	8	9	4	5	2	3	4	5	6	5	5	8	1
10681	8	1	5	8	5	9	8	2	6	5	9	10	5	8	2	3	10	3	2	10
10682	10	2	6	1	9	8	10	6	3	7	1	10	6	8	9	1	10	10	7	8
10683	7	5	2	1	3	3	6	2	4	8	5	7	9	3	10	4	6	3	5	9
10684	2	4	6	6	3	3	7	3	9	1	1	8	4	10	3	5	5	8	5	4
10685	4	6	2	3	1	5	4	1	7	6	9	8	7	5	3	1	10	3	4	2
10686	1	7	2	6	7	4	1	2	7	8	8	7	6	5	4	3	7	4	3	1
10687	6	1	8	8	2	5	5	6	6	7	1	7	5	1	9	6	7	7	4	2
10688	2	1	5	10	9	3	7	1	9	9	5	10	9	6	9	1	9	7	8	9
10722	7	5	8	8	7	3	8	1	8	4	6	3	2	6	1	1	2	1	4	10
10723	10	1	2	4	5	9	3	9	7	9	10	1	2	4	5	7	10	9	1	10
10724	7	8	3	5	2	6	10	7	7	5	1	7	9	5	6	1	3	9	9	6
10725	3	3	1	9	7	2	9	6	6	9	10	2	2	4	3	7	5	4	1	1
10726	9	9	1	9	2	9	8	5	6	9	6	3	7	3	7	8	3	7	4	2
10727	6	8	3	6	3	10	3	2	10	5	4	1	6	6	10	5	8	7	6	1
10728	2	3	10	4	8	2	4	5	10	6	10	4	10	2	8	3	3	5	6	7
10729	2	6	1	6	5	9	9	8	7	9	10	9	6	3	9	9	1	2	10	9
10730	4	3	1	6	10	2	5	1	6	6	8	3	3	7	10	5	2	8	1	2
10731	3	1	3	4	2	5	8	1	9	2	5	7	8	3	6	9	4	1	2	7
10732	7	5	8	4	9	10	3	3	8	7	9	5	2	3	7	6	2	4	2	1
10733	1	3	6	2	1	7	5	8	8	4	3	10	6	4	2	3	1	7	8	7
10734	6	2	1	4	6	9	10	4	2	9	1	7	5	10	9	4	5	7	7	3
10735	5	3	7	10	6	10	10	4	2	9	7	6	5	9	9	1	1	5	8	7
10736	8	4	1	1	7	4	3	2	4	8	2	1	8	2	2	2	3	8	2	7
10737	10	8	9	6	1	3	3	5	10	10	5	10	4	10	1	3	7	5	5	2
10738	8	10	2	9	9	7	9	5	4	3	10	2	2	3	9	8	10	1	8	10
10739	6	6	7	8	6	6	10	4	5	5	6	2	10	4	10	7	9	7	10	3
10740	8	5	9	10	9	2	8	9	9	3	9	5	10	1	6	6	1	1	9	3
10741	9	6	10	6	3	6	10	5	9	8	6	8	3	1	6	8	8	4	2	2
10742	1	9	5	10	8	8	3	10	10	4	1	4	5	2	3	7	9	2	6	9
10743	3	6	1	10	5	7	1	7	4	2	3	8	4	5	5	6	9	9	5	2
10744	9	2	7	2	2	7	2	2	3	6	3	8	7	1	4	3	7	3	7	1
10745	4	10	9	1	5	6	5	8	9	4	2	5	4	9	6	2	6	1	3	2
10746	2	5	4	2	5	10	9	2	7	2	6	3	4	1	8	6	4	3	9	5
10747	5	5	1	8	2	10	7	3	8	2	9	10	6	5	6	5	4	7	4	8
10748	2	7	9	7	3	7	5	3	2	2	8	10	5	9	3	1	2	7	9	5
10749	1	7	5	9	2	1	5	3	3	3	5	9	3	2	8	10	3	3	6	10
10750	7	1	3	6	1	1	4	4	7	2	9	5	7	7	4	9	4	10	3	7
10758	7	2	6	3	6	6	5	9	5	7	6	10	8	6	10	9	3	10	10	2
10759	2	9	7	10	3	7	9	2	3	6	2	1	5	9	5	10	3	7	9	1
10760	7	6	2	3	9	7	1	4	5	4	4	4	4	8	1	7	2	10	4	2
10761	9	8	3	9	8	1	8	5	4	8	7	3	1	7	6	9	2	5	9	2
10762	9	3	1	8	6	6	4	8	3	10	9	6	1	8	9	9	5	5	6	7
10763	4	3	3	4	10	3	5	1	7	5	7	5	2	9	9	7	2	3	1	4
10764	10	6	1	1	9	7	3	1	3	2	1	2	6	8	5	2	3	10	7	5
10765	5	7	10	10	6	8	3	9	7	6	9	1	7	4	10	10	9	5	1	10
10766	9	6	9	9	5	10	5	2	10	5	4	1	9	8	3	2	8	10	2	9
10767	10	5	6	3	6	3	6	6	3	10	8	1	3	2	8	1	2	6	4	3
10768	8	8	7	5	6	1	6	4	6	5	7	3	1	6	5	5	8	6	7	1
10769	1	1	7	3	2	2	6	10	4	3	10	1	2	2	5	9	6	7	2	2
10803	6	9	9	10	7	5	1	10	4	9	5	8	4	6	9	8	1	9	7	5
10804	10	7	3	3	6	7	1	1	7	7	3	9	9	5	4	4	3	7	7	10
10805	6	4	4	10	5	9	1	8	4	5	3	2	8	8	9	6	5	2	1	3
10806	1	8	10	6	4	2	5	6	4	4	10	7	6	5	6	2	10	10	9	2
10807	9	1	3	8	1	8	1	5	6	8	2	6	8	8	7	9	7	3	10	5
10808	10	3	5	10	4	1	6	10	7	9	2	10	5	1	5	5	1	8	10	3
10809	1	4	10	5	3	2	6	1	7	9	5	6	9	7	5	6	8	10	3	8
10810	5	10	4	9	6	6	1	4	8	5	8	6	10	10	10	3	1	1	6	7
10811	5	4	3	9	4	5	10	3	9	1	3	1	4	10	9	5	7	8	2	7
10812	3	6	5	6	4	7	3	3	10	6	10	2	5	9	5	4	2	3	10	4
10813	10	1	7	8	7	7	10	8	8	3	5	4	4	5	3	5	9	6	3	4
10814	7	3	9	4	10	8	2	9	5	8	1	6	6	10	7	8	3	9	6	10
10815	10	5	10	3	10	8	5	6	9	6	2	2	1	3	2	3	8	8	4	5
10816	4	8	1	7	7	1	10	6	3	8	5	10	6	9	3	5	8	3	4	2
10817	9	6	9	1	1	9	6	10	10	6	4	9	4	1	10	5	5	2	5	7
10818	2	2	1	7	5	10	5	7	5	8	9	7	10	5	4	1	6	10	1	3
10819	1	6	3	7	6	7	6	2	5	4	6	9	8	3	7	8	6	9	7	3
10820	9	6	1	6	8	8	1	4	10	8	10	3	5	2	2	7	2	2	7	8
10821	8	10	6	3	1	9	6	6	3	5	5	10	7	6	8	8	7	1	8	6
10822	10	6	9	2	5	6	8	6	4	1	6	9	9	5	2	4	10	7	7	6
10823	1	6	1	9	2	3	2	3	8	6	9	4	3	3	6	2	3	7	1	10
10824	9	10	7	6	3	7	10	1	2	6	6	1	5	10	2	10	10	5	2	10
10825	10	8	2	10	2	1	5	3	8	2	3	1	9	9	9	1	9	4	8	5
10826	1	8	5	9	7	7	4	7	1	10	10	7	8	5	1	7	10	2	4	7
10827	10	4	8	8	4	7	1	1	2	1	3	7	2	6	6	3	2	8	4	7
10828	1	3	4	2	8	2	3	10	7	9	2	1	4	9	6	3	10	8	10	9
10829	10	10	7	5	4	5	9	2	8	4	3	9	7	6	6	1	7	5	8	9
10830	9	1	5	5	8	8	5	2	8	4	3	5	1	1	7	10	5	8	1	3
10831	9	8	10	10	9	4	7	6	4	5	6	9	7	5	9	3	9	2	9	8
10839	9	8	10	3	1	4	10	2	7	7	2	1	9	3	8	8	1	4	9	1
10840	5	8	7	6	3	6	1	1	7	6	1	8	7	4	7	2	4	3	7	8
10841	9	8	6	3	9	1	8	4	3	3	3	4	3	2	8	8	5	1	8	7
10842	7	6	8	3	10	4	10	2	9	1	4	4	7	5	1	7	10	8	8	2
10843	3	5	1	9	8	9	4	6	2	3	7	4	4	5	7	4	2	5	6	1
10844	10	6	6	1	7	4	7	7	10	7	3	5	4	2	7	10	8	1	10	2
10845	3	4	3	8	9	6	3	5	4	5	1	6	3	3	6	5	6	6	5	6
10846	1	4	5	6	8	6	7	7	2	2	2	8	10	2	7	10	5	3	10	4
10847	6	10	6	7	4	8	3	6	7	3	2	1	9	7	3	7	9	3	1	9
10848	8	10	9	2	8	8	9	4	6	2	2	6	10	2	7	10	8	4	5	10
10849	9	3	1	4	8	8	8	3	5	5	7	1	2	4	4	2	8	4	10	8
10850	8	10	6	7	3	8	5	10	3	8	4	9	5	5	6	2	7	9	8	8
10884	6	10	4	5	5	3	10	3	6	6	9	7	9	9	4	1	4	1	6	7
10885	7	9	7	9	1	3	4	8	8	6	8	5	7	10	10	7	3	10	1	8
10886	10	8	8	6	8	1	1	4	4	3	10	7	7	2	5	6	8	9	3	7
10887	1	8	4	6	3	7	10	2	3	5	6	8	5	6	1	1	9	8	1	3
10888	4	9	2	4	7	9	6	4	7	5	10	7	10	10	2	10	9	8	3	6
10889	1	8	5	4	4	9	4	7	7	7	9	7	8	5	6	7	4	9	10	7
10890	2	8	9	4	9	2	8	1	6	9	1	7	3	9	9	4	6	9	3	6
10891	8	9	4	8	3	1	8	1	2	10	1	10	4	2	3	6	3	2	2	1
10892	9	1	1	8	9	1	1	7	3	5	8	1	1	10	9	7	2	1	7	1
10893	7	9	2	1	8	1	2	9	10	7	8	7	10	8	6	4	7	6	3	2
10894	6	6	9	9	6	5	3	2	6	5	8	8	7	2	2	5	10	2	1	1
10895	8	1	4	4	2	5	4	3	10	1	8	1	1	6	10	4	6	2	1	6
10896	7	7	2	5	7	8	8	1	7	6	8	10	8	4	6	1	7	7	9	3
10897	9	7	10	7	2	4	3	8	1	7	9	2	3	7	4	10	2	6	9	2
10898	7	1	7	4	2	7	2	10	3	2	7	4	4	4	1	8	2	5	4	4
10899	1	6	10	8	3	7	3	9	3	2	3	8	2	8	8	10	1	3	5	10
10900	10	3	9	1	5	1	4	7	2	2	6	6	3	8	6	8	7	2	5	7
10901	9	4	2	7	1	9	1	9	4	7	9	7	6	2	10	6	4	4	6	7
10902	9	2	1	7	6	5	2	7	5	2	3	1	2	9	8	10	2	8	7	2
10903	6	6	1	5	2	8	3	4	1	10	7	3	5	6	6	7	6	5	9	6
10904	6	6	9	10	3	7	10	6	7	3	3	3	6	4	5	3	10	5	3	7
10905	3	10	5	9	5	5	8	8	6	6	10	1	3	7	7	9	5	7	7	5
10906	3	5	6	10	10	1	6	2	7	7	3	8	4	8	5	3	5	10	7	6
10907	10	3	2	5	6	8	2	8	4	8	4	2	7	8	1	3	10	5	2	3
10908	8	9	9	7	5	1	2	6	10	1	9	7	2	9	9	10	2	9	6	6
10909	9	1	10	10	3	2	2	9	9	1	5	3	3	3	8	10	1	8	10	3
10910	6	1	4	2	2	4	3	2	4	8	1	1	10	7	7	7	10	5	8	7
10911	2	5	5	6	3	2	4	2	1	2	3	2	8	1	4	5	9	8	6	9
10912	1	10	5	9	9	7	7	1	10	9	9	5	9	3	2	3	9	10	1	8
10913	7	3	4	3	7	8	5	4	3	9	6	4	6	1	4	5	10	4	5	5
10920	2	6	1	4	6	1	1	8	10	4	2	4	8	6	3	6	2	1	9	6
10921	3	6	7	6	6	1	6	7	6	2	2	8	5	7	5	3	2	4	9	5
10922	3	7	1	8	4	10	9	8	10	6	2	2	7	3	7	2	1	8	3	4
10923	2	4	1	3	4	6	2	5	8	2	7	2	7	1	2	10	3	7	3	10
10924	4	7	1	2	6	10	4	9	10	1	7	6	2	3	5	3	1	10	10	3
10925	10	2	6	9	10	5	7	9	8	7	3	2	10	4	3	1	9	10	2	6
10926	9	9	3	4	1	7	6	4	9	2	3	4	6	9	3	9	4	8	6	8
10927	7	9	4	5	7	8	9	7	3	4	6	3	8	6	10	2	1	8	2	7
10928	1	4	7	1	10	10	9	10	3	4	1	7	1	10	1	7	10	9	4	7
10929	5	10	8	5	2	4	6	2	3	5	9	9	7	9	10	5	2	3	4	1
10930	3	3	4	6	5	5	3	8	2	5	5	1	4	5	5	5	3	1	7	3
10931	5	3	5	2	8	10	8	4	3	8	9	10	6	3	10	6	10	9	3	2
10932	3	5	1	1	5	6	2	7	9	5	10	3	3	1	5	4	7	3	8	10
10933	9	8	1	4	6	5	6	4	5	9	1	4	8	10	8	8	9	4	7	8
10965	1	6	6	5	9	4	2	8	9	7	10	5	7	7	2	1	4	6	1	5
10966	10	9	10	4	9	7	5	3	1	8	5	9	2	9	2	4	1	2	5	1
10967	5	10	7	1	4	4	6	7	8	7	9	7	1	8	8	5	9	9	1	2
10968	9	8	10	2	3	6	4	6	10	5	7	6	10	5	5	2	5	10	7	10
10969	9	9	5	10	6	1	2	2	6	5	10	4	8	5	1	3	1	1	8	6
10970	5	4	3	5	9	5	5	1	4	2	7	2	4	3	6	1	3	2	9	2
10971	9	4	6	4	2	8	3	10	8	6	10	7	4	2	2	3	3	3	9	8
10972	10	2	5	9	7	2	9	3	8	10	7	9	10	2	3	4	9	6	8	8
10973	7	3	7	7	1	10	10	5	6	6	3	1	8	5	3	6	10	1	3	9
10974	8	7	6	5	9	3	6	5	1	10	9	2	7	5	3	5	9	1	5	3
10975	1	4	3	6	7	8	8	4	6	3	2	4	5	3	9	9	7	1	4	10
10976	1	6	6	1	2	9	9	4	9	8	1	6	1	3	10	7	6	1	9	4
10977	3	2	1	5	1	3	1	8	10	10	10	9	7	7	9	4	2	1	3	8
10978	8	9	7	10	8	9	1	5	4	2	1	5	2	10	2	3	6	8	4	9
10979	5	4	9	9	6	7	10	3	7	6	8	2	5	3	3	9	10	8	1	2
10980	2	7	4	7	5	7	4	3	5	7	3	8	3	6	9	3	7	10	6	1
10981	10	7	3	8	7	3	6	8	9	1	3	10	9	10	2	8	6	3	8	6
10982	10	6	1	4	9	6	7	3	2	9	3	1	2	8	9	3	2	5	3	6
10983	2	5	5	8	3	2	8	7	10	6	10	3	7	8	1	9	3	4	7	9
10984	10	3	9	8	7	4	3	7	10	6	5	6	8	1	3	4	9	7	7	6
10985	8	5	9	10	2	1	4	4	5	10	6	6	7	4	5	3	7	4	7	8
10988	8	8	10	8	4	2	7	3	1	8	3	1	5	9	8	8	9	6	1	8
10989	5	6	10	3	7	8	8	8	4	3	7	8	4	5	3	10	2	7	10	10
10990	2	9	9	10	7	1	7	9	1	10	2	2	3	3	3	9	7	5	9	9
10991	3	10	10	6	6	10	1	6	8	1	1	3	4	1	6	10	8	6	3	9
10992	5	7	5	9	5	7	10	3	5	9	10	2	10	7	5	4	10	8	6	3
10993	3	10	4	1	8	1	8	10	9	6	2	5	4	9	9	10	9	10	6	10
10994	7	4	9	5	10	2	3	7	7	6	8	8	7	5	4	10	5	5	8	6
10995	3	9	7	10	3	6	1	10	6	2	8	5	2	9	3	6	7	4	1	4
11002	4	1	4	9	5	6	2	7	4	5	3	10	5	6	5	9	10	7	1	5
11003	8	7	6	1	2	10	5	10	1	4	5	4	4	3	7	7	6	7	6	4
11004	7	2	3	10	4	2	5	3	1	9	6	7	2	9	7	7	3	2	4	1
11005	10	8	9	4	2	2	8	4	10	1	6	1	6	9	10	8	9	5	5	10
11006	1	2	8	1	6	6	5	9	9	5	3	10	8	3	2	6	1	8	7	3
11007	8	5	3	8	2	1	2	3	4	8	3	2	1	7	9	5	6	1	2	1
11008	10	4	1	10	9	3	2	9	2	5	8	8	10	2	9	1	4	5	2	7
11009	7	8	5	8	6	6	10	1	6	3	2	7	8	3	5	9	4	9	6	1
11010	5	2	9	9	2	10	3	10	3	4	9	9	7	3	2	10	3	9	6	5
11011	4	2	7	4	6	7	4	3	3	3	2	10	5	9	10	7	8	2	10	8
11012	6	1	2	6	9	1	4	9	6	8	7	4	1	2	6	2	3	3	4	8
11013	2	6	7	9	3	10	2	2	4	7	3	7	10	7	3	2	3	4	6	1
11014	10	4	10	5	5	1	8	8	3	6	8	8	2	8	8	5	4	7	5	7
11015	7	4	9	5	9	4	9	4	5	7	5	3	9	4	9	5	7	9	10	4
11045	6	3	7	4	3	6	1	9	1	9	1	2	1	4	10	9	3	10	6	10
11046	7	4	10	10	10	7	3	10	2	8	7	4	10	10	2	3	4	5	4	7
11047	2	8	1	2	4	5	3	10	8	7	2	3	4	5	9	1	2	7	1	6
11048	10	2	2	9	5	3	9	8	4	3	10	2	1	6	5	2	5	8	1	7
11049	3	8	7	8	7	3	1	6	8	6	5	10	8	10	3	2	4	4	10	10
11050	3	9	6	7	4	3	1	3	5	6	3	7	6	9	3	3	9	4	7	2
11051	9	3	10	9	7	3	1	1	4	4	8	3	6	8	9	8	9	8	2	4
11052	9	10	8	8	1	1	1	8	2	1	4	1	6	10	2	5	3	9	5	5
11053	4	4	6	4	1	9	9	8	5	1	8	1	4	1	8	7	1	9	3	8
11054	4	5	8	6	9	4	6	3	4	5	1	9	2	8	5	1	4	2	7	2
11055	9	5	9	2	9	3	6	8	3	4	2	8	2	1	10	10	10	10	6	7
11056	3	4	8	8	8	2	9	8	10	7	10	2	7	9	2	1	2	4	6	10
11057	8	2	10	9	10	4	1	6	3	8	3	9	4	9	9	1	1	5	6	2
11058	3	5	1	6	6	1	2	8	2	1	5	8	7	3	5	8	5	5	4	7
11059	8	7	3	2	6	4	4	3	7	10	7	8	10	10	5	7	3	9	8	10
11060	5	3	8	1	4	3	9	5	8	2	3	10	4	10	1	10	7	3	6	4
11061	10	4	2	2	9	6	6	6	7	7	7	1	6	8	3	3	2	5	8	5
11062	2	10	6	7	3	8	8	9	1	5	6	5	6	8	10	4	9	1	7	1
11063	1	2	9	6	4	8	2	5	7	2	7	4	6	1	8	8	7	10	10	4
11064	8	4	7	1	3	7	4	6	7	6	9	4	2	7	1	9	10	8	9	5
11065	4	1	10	10	10	10	2	10	4	10	2	1	4	6	10	10	3	9	3	10
11066	3	1	3	3	9	10	9	8	5	2	3	8	1	5	5	7	1	4	7	10
11067	10	2	6	9	8	2	4	7	8	2	10	3	2	10	10	2	1	6	5	8
11069	7	9	4	6	6	5	2	3	5	8	3	9	4	2	4	2	10	10	7	6
11070	5	3	9	7	5	3	1	3	6	3	9	8	7	8	7	5	2	8	4	6
11071	6	10	9	7	6	7	9	2	10	6	4	2	3	1	1	6	4	6	5	8
11072	8	4	2	8	10	3	7	6	9	6	4	8	7	6	4	3	2	7	9	9
11073	4	2	8	9	5	3	9	1	5	1	10	5	10	5	9	1	8	10	3	10
11074	2	7	5	3	3	10	7	5	2	7	3	1	9	9	8	4	10	10	6	1
11075	8	2	1	4	9	6	1	6	6	6	3	3	3	2	9	10	1	10	2	5
11082	2	4	2	8	7	1	7	3	9	1	5	6	1	3	5	8	8	10	5	5
11083	10	4	5	9	7	7	7	2	4	1	5	7	10	5	10	5	7	5	6	7
11084	2	2	6	7	6	1	7	2	9	7	2	2	9	3	1	5	3	2	1	3
11085	4	10	7	3	5	8	10	8	3	9	4	10	10	7	8	2	3	9	1	4
11086	6	7	5	4	4	3	3	7	1	8	5	4	5	2	1	1	4	1	3	5
11087	8	5	3	6	7	7	3	4	6	3	2	6	7	10	3	2	4	3	7	2
11088	7	8	6	5	8	7	3	10	8	5	3	9	7	9	1	7	1	10	10	3
11089	6	3	9	6	7	7	6	4	7	7	9	8	3	2	4	3	10	5	8	8
11090	9	8	8	9	6	10	4	8	10	8	5	9	6	4	9	2	7	10	8	10
11091	7	7	5	6	7	9	7	7	4	1	5	1	5	5	6	3	7	4	7	1
11092	9	10	9	4	1	2	1	6	4	5	9	7	2	3	8	10	10	10	6	6
11094	9	2	10	7	8	5	5	3	5	10	4	4	2	1	4	5	8	3	1	8
11095	3	2	5	9	6	9	1	3	1	9	8	2	2	4	9	3	9	9	3	1
11126	1	3	10	1	10	9	10	6	1	1	7	5	10	8	9	10	2	6	3	9
11127	3	10	8	6	6	8	7	7	8	8	8	6	4	3	2	10	5	6	4	8
11128	2	10	10	8	3	8	2	8	2	2	4	3	4	1	8	5	3	5	8	10
11129	10	3	4	4	8	5	4	6	5	2	3	5	3	10	10	4	7	8	5	4
11130	2	4	10	10	1	6	2	3	7	4	7	10	1	6	6	3	2	2	3	8
11131	5	5	4	5	9	6	3	5	6	3	2	1	8	1	3	1	4	8	5	8
11132	7	9	4	10	4	7	5	8	1	6	2	4	2	6	8	6	8	8	5	5
11133	4	7	7	4	10	4	5	1	2	4	2	4	9	1	6	6	7	7	9	5
11134	9	10	4	7	10	5	7	3	9	2	1	2	8	9	1	9	5	1	9	10
11135	10	1	1	4	9	2	8	9	9	8	4	3	3	4	1	5	10	7	7	4
11136	9	3	9	7	1	7	4	6	7	8	5	5	5	6	7	5	5	8	1	2
11137	3	1	2	5	5	6	6	9	3	10	5	1	10	8	7	5	10	6	6	2
11138	7	8	5	2	8	3	5	6	5	5	9	2	2	3	5	8	7	2	9	6
11139	2	10	9	9	7	3	8	5	5	10	1	10	9	4	9	1	1	8	2	4
11140	9	6	2	7	10	2	1	1	6	8	2	1	3	10	10	2	4	9	6	2
11141	3	5	7	1	2	9	7	3	3	1	6	10	6	4	7	3	3	4	8	8
11142	7	4	4	9	1	6	2	8	5	4	9	5	1	10	10	5	1	4	7	9
11143	6	6	6	3	2	10	9	8	6	3	5	9	1	2	2	2	4	7	4	2
11144	5	3	5	1	2	5	9	6	9	3	3	3	4	4	2	3	7	3	7	3
11145	5	8	5	9	4	10	7	7	1	8	7	9	4	2	8	9	5	7	4	2
11146	8	6	2	9	6	8	1	4	6	9	4	7	2	10	5	5	6	9	3	3
11147	5	3	9	7	7	5	3	5	2	3	8	8	9	7	5	2	7	5	2	5
11150	5	9	3	8	10	5	8	5	4	6	7	2	2	8	3	9	2	4	4	8
11151	4	9	1	6	9	2	6	8	2	5	8	10	4	9	2	5	8	9	3	10
